"FXY1","FXY2","Title_en","ElementName_en"
"308017","101000","(Sequence for reporting observations from offshore platforms)","Delayed replication of 1 descriptor"
"308017","031000","(Sequence for reporting observations from offshore platforms)","Short delayed descriptor replication factor"
"308017","306039","(Sequence for reporting observations from offshore platforms)","Sequence for representation of basic wave measurements"
"308018","301150","(Sequence for reporting of basic ship AWS observations)","WIGOS identifier"
"308018","301093","(Sequence for reporting of basic ship AWS observations)","Ship identification, movement, date/time, horizontal and vertical coordinates"
"308018","302001","(Sequence for reporting of basic ship AWS observations)","Pressure and 3-hour pressure change"
"308018","302072","(Sequence for reporting of basic ship AWS observations)","Temperature and humidity data"
"308018","101000","(Sequence for reporting of basic ship AWS observations)","Delayed replication of 1 descriptor"
"308018","031000","(Sequence for reporting of basic ship AWS observations)","Short delayed descriptor replication factor"
"308018","302056","(Sequence for reporting of basic ship AWS observations)","Sea/water temperature"
"308018","101000","(Sequence for reporting of basic ship AWS observations)","Delayed replication of 1 descriptor"
"308018","031000","(Sequence for reporting of basic ship AWS observations)","Short delayed descriptor replication factor"
"308018","302064","(Sequence for reporting of basic ship AWS observations)","Ship or other marine platform wind data"
"308021","001011","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Ship or mobile land station identifier"
"308021","002001","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Type of station"
"308021","301011","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Year, month, day"
"308021","301012","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Hour, minute"
"308021","301023","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Latitude/longitude (coarse accuracy)"
"308021","007030","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of station ground above mean sea level"
"308021","007031","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of barometer above mean sea level"
"308021","004074","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Short time period or displacement"
"308021","004023","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Time period or displacement"
"308021","008023","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","First-order statistics"
"308021","010051","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Pressure reduced to mean sea level"
"308021","007032","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308021","007033","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above water surface"
"308021","012101","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Temperature/air temperature"
"308021","013004","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Vapour pressure"
"308021","007032","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308021","007033","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above water surface"
"308021","302056","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Sea/water temperature"
"308021","008023","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","First-order statistics"
"308021","004003","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Day"
"308021","004004","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Hour"
"308021","004074","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Short time period or displacement"
"308021","004023","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Time period or displacement"
"308021","007032","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308021","013060","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Total accumulated precipitation"
"308021","013051","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Frequency group, precipitation"
"308021","004053","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Number of days with precipitation equal to or more than 1 mm"
"308021","007032","(Monthly values from an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308022","004001","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Year"
"308022","004001","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Year"
"308022","004002","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Month"
"308022","004003","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Day"
"308022","004004","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Hour"
"308022","004074","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Short time period or displacement"
"308022","004022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Time period or displacement"
"308022","008023","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","First-order statistics"
"308022","010051","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Pressure reduced to mean sea level"
"308022","007032","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308022","007033","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above water surface"
"308022","012101","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Temperature/air temperature"
"308022","013004","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Vapour pressure"
"308022","007032","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308022","007033","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above water surface"
"308022","302056","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Sea/water temperature"
"308022","008023","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","First-order statistics"
"308022","004001","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Year"
"308022","004001","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Year"
"308022","004002","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Month"
"308022","004003","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Day"
"308022","004004","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Hour"
"308022","004074","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Short time period or displacement"
"308022","004022","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Time period or displacement"
"308022","007032","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","Height of sensor above local ground (or deck of marine platform)"
"308022","008023","(Monthly normals for an ocean weather station in compliance with regional or national reporting practices)","First-order statistics"
